Latitude,Longitude,Temperature (Celsius)
45.16000000000031,14.299999999999788,29.240258789062523
45.16000000000031,14.319999999999787,29.292016601562523
45.16000000000031,14.339999999999787,29.196313476562523
45.16000000000031,14.359999999999786,29.445336914062523
45.16000000000031,14.379999999999786,29.292993164062523
45.16000000000031,14.399999999999785,29.402368164062523
45.16000000000031,14.419999999999785,29.595727539062523
45.16000000000031,14.439999999999785,29.976586914062523
45.16000000000031,14.459999999999784,30.608422851562523
45.16000000000031,14.479999999999784,31.101586914062523
45.16000000000031,14.499999999999783,31.460961914062523
45.16000000000031,14.519999999999783,31.912133789062523
45.16000000000031,14.539999999999782,32.94045410156252
45.16000000000031,14.559999999999782,33.14162597656252
45.16000000000031,14.579999999999782,32.61623535156252
45.16000000000031,14.599999999999781,32.62502441406252
45.16000000000031,14.61999999999978,32.26662597656252
45.16000000000031,14.63999999999978,31.503930664062523
45.16000000000031,14.65999999999978,32.29592285156252
45.16000000000031,14.67999999999978,32.35451660156252
45.16000000000031,14.699999999999779,32.30178222656252
45.16000000000031,14.719999999999779,29.111352539062523
45.16000000000031,14.739999999999778,28.007836914062523
45.16000000000031,14.759999999999778,25.789086914062523
45.16000000000031,14.779999999999777,25.999047851562523
45.16000000000031,14.799999999999777,25.711938476562523
45.16000000000031,14.819999999999776,26.696313476562523
45.16000000000031,14.839999999999776,24.951196289062523
45.16000000000031,14.859999999999776,24.951196289062523
45.16000000000031,14.879999999999775,22.304711914062523
45.16000000000031,14.899999999999775,22.304711914062523
45.16000000000031,14.919999999999774,22.539086914062523
45.16000000000031,14.939999999999774,22.539086914062523
45.16000000000031,14.959999999999773,21.562524414062523
45.16000000000031,14.979999999999773,21.406274414062523
45.16000000000031,14.999999999999773,24.250024414062523
45.16000000000031,15.019999999999772,25.552758789062523
45.16000000000031,15.039999999999772,25.552758789062523
45.16000000000031,15.059999999999771,25.974633789062523
45.16000000000031,15.079999999999771,25.974633789062523
45.16000000000031,15.09999999999977,26.436547851562523
45.16000000000031,15.11999999999977,26.436547851562523
45.16000000000031,15.13999999999977,25.414086914062523
45.16000000000031,15.15999999999977,25.414086914062523
45.16000000000031,15.179999999999769,24.756860351562523
45.16000000000031,15.199999999999768,24.756860351562523
45.16000000000031,15.219999999999768,27.197290039062523
45.16000000000031,15.239999999999768,27.571313476562523
45.16000000000031,15.259999999999767,27.571313476562523
45.16000000000031,15.279999999999767,28.672875976562523
45.16000000000031,15.299999999999766,28.672875976562523
45.16000000000031,15.319999999999766,27.754907226562523
45.16000000000031,15.339999999999765,27.754907226562523
45.16000000000031,15.359999999999765,27.662133789062523
45.16000000000031,15.379999999999765,27.701196289062523
45.16000000000031,15.399999999999764,28.922875976562523
45.16000000000031,15.419999999999764,28.980493164062523
45.16000000000031,15.439999999999763,29.148461914062523
45.16000000000031,15.459999999999763,28.963891601562523
45.16000000000031,15.479999999999762,28.985375976562523
45.16000000000031,15.499999999999762,29.196313476562523
45.16000000000031,15.519999999999762,29.259790039062523
45.16000000000031,15.539999999999761,29.212915039062523
45.16000000000031,15.55999999999976,29.048852539062523
45.16000000000031,15.57999999999976,29.343774414062523
45.16000000000031,15.59999999999976,29.290063476562523
45.16000000000031,15.61999999999976,29.233422851562523
45.16000000000031,15.639999999999759,29.301782226562523
45.16000000000031,15.659999999999759,29.861352539062523
